scoreboard_id,team_name,bowler_names,overs_bowled,maiden_oversbowled,runs_given,wickets_taken,Economy,dotballs,scoreboard_url
2575,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,45,1,11.25,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-delhi-daredevils-38th-match-734005/full-scorecard
2576,Royal Challengers Bangalore,Yuvraj Singh,4,0,28,0,7,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-delhi-daredevils-38th-match-734005/full-scorecard
2577,Sunrisers Hyderabad,Bhuvneshwar Kumar,3.4,0,38,1,10.36,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-734007/full-scorecard
2578,Sunrisers Hyderabad,Dale Steyn,4,0,51,0,12.75,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-734007/full-scorecard
2579,Sunrisers Hyderabad,Moises Henriques,2,0,36,0,18,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-734007/full-scorecard
2580,Sunrisers Hyderabad,Karn Sharma,4,0,46,1,11.5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-734007/full-scorecard
2581,Sunrisers Hyderabad,Amit Mishra,4,0,32,1,8,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-734007/full-scorecard
2582,Sunrisers Hyderabad,Irfan Pathan,1,0,5,0,5,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kings-xi-punjab-39th-match-734007/full-scorecard
2583,Mumbai Indians,Lasith Malinga,3.4,0,30,1,8.18,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
2584,Mumbai Indians,Jasprit Bumrah,3,0,23,0,7.66,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
2585,Mumbai Indians,Harbhajan Singh,4,0,22,2,5.5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
2586,Mumbai Indians,Pragyan Ojha,4,0,25,0,6.25,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
2587,Mumbai Indians,Lendl Simmons,3,0,34,1,11.33,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
2588,Mumbai Indians,Kieron Pollard,1,0,7,0,7,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
2589,Rajasthan Royals,Dhawal Kulkarni,4,1,24,1,6,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2590,Rajasthan Royals,Ben Cutting,4,0,31,1,7.75,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2591,Rajasthan Royals,James Faulkner,1,0,6,1,6,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2592,Rajasthan Royals,Kevon Cooper,3,0,19,1,6.33,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2593,Rajasthan Royals,Pravin Tambe,3,0,24,1,8,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2594,Rajasthan Royals,Rajat Bhatia,3,0,18,2,6,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2595,Rajasthan Royals,Stuart Binny,2,0,14,1,7,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
2596,Chennai Super Kings,Mohit Sharma,2,0,13,0,6.5,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-734013/full-scorecard
2597,Chennai Super Kings,Ravichandran Ashwin,4,1,16,2,4,18,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-734013/full-scorecard
2598,Chennai Super Kings,Samuel Badree,3,0,15,0,5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-734013/full-scorecard
2599,Chennai Super Kings,Suresh Raina,4,0,20,0,5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-734013/full-scorecard
2600,Chennai Super Kings,Ravindra Jadeja,4,0,31,1,7.75,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-734013/full-scorecard
2601,Chennai Super Kings,David Hussey,2.5,0,38,2,13.41,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-royal-challengers-bangalore-42nd-match-734013/full-scorecard
2602,Sunrisers Hyderabad,Bhuvneshwar Kumar,3.4,0,37,0,10.09,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-734015/full-scorecard
2603,Sunrisers Hyderabad,Dale Steyn,4,0,24,1,6,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-734015/full-scorecard
2604,Sunrisers Hyderabad,Karn Sharma,4,0,19,1,4.75,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-734015/full-scorecard
2605,Sunrisers Hyderabad,Daren Sammy,1,0,7,0,7,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-734015/full-scorecard
2606,Sunrisers Hyderabad,Amit Mishra,4,0,38,0,9.5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-734015/full-scorecard
2607,Sunrisers Hyderabad,Irfan Pathan,3,0,20,0,6.66,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-kolkata-knight-riders-43rd-match-734015/full-scorecard
2608,Mumbai Indians,Jasprit Bumrah,3,0,23,0,7.66,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
2609,Mumbai Indians,Krishmar Santokie,4,0,50,2,12.5,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
2610,Mumbai Indians,Pragyan Ojha,4,0,30,2,7.5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
2611,Mumbai Indians,Kieron Pollard,1,0,11,0,11,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
2612,Mumbai Indians,Harbhajan Singh,4,0,13,2,3.25,17,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
2613,Mumbai Indians,Shreyas Gopal,4,0,25,2,6.25,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
2614,Delhi Daredevils,Wayne Parnell,3.4,0,42,0,11.45,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kings-xi-punjab-45th-match-734019/full-scorecard
2615,Delhi Daredevils,Mohammed Shami,4,0,39,1,9.75,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kings-xi-punjab-45th-match-734019/full-scorecard
2616,Delhi Daredevils,Jaydev Unadkat,4,0,31,0,7.75,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kings-xi-punjab-45th-match-734019/full-scorecard
2617,Delhi Daredevils,Imran Tahir,4,0,22,3,5.5,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kings-xi-punjab-45th-match-734019/full-scorecard
2618,Delhi Daredevils,Jean-Paul Duminy,4,0,27,2,6.75,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kings-xi-punjab-45th-match-734019/full-scorecard
2619,Royal Challengers Bangalore,Muthiah Muralidaran,4,0,26,0,6.5,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021/full-scorecard
2620,Royal Challengers Bangalore,Mitchell Starc,3.4,0,31,0,8.45,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021/full-scorecard
2621,Royal Challengers Bangalore,Varun Aaron,4,0,36,2,9,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021/full-scorecard
2622,Royal Challengers Bangalore,Abu Nechim,2.2,0,22,0,9.42,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021/full-scorecard
2623,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,32,0,8,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021/full-scorecard
2624,Royal Challengers Bangalore,Yuvraj Singh,1.4,0,10,0,6,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021/full-scorecard
2625,Chennai Super Kings,Ben Hilfenhaus,3,0,38,0,12.66,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-chennai-super-kings-47th-match-734023/full-scorecard
2626,Chennai Super Kings,Ishwar Pandey,4,0,31,1,7.75,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-chennai-super-kings-47th-match-734023/full-scorecard
2627,Chennai Super Kings,Mohit Sharma,3,0,28,0,9.33,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-chennai-super-kings-47th-match-734023/full-scorecard
2628,Chennai Super Kings,Ravichandran Ashwin,4,0,24,0,6,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-chennai-super-kings-47th-match-734023/full-scorecard
2629,Chennai Super Kings,Ravindra Jadeja,3,0,23,1,7.66,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-chennai-super-kings-47th-match-734023/full-scorecard
2630,Chennai Super Kings,Suresh Raina,1,0,9,0,9,0,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-chennai-super-kings-47th-match-734023/full-scorecard
2631,Kings XI Punjab,Sandeep Sharma,3,0,37,0,12.33,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-mumbai-indians-48th-match-734025/full-scorecard
2632,Kings XI Punjab,Beuran Hendricks,4,0,33,1,8.25,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-mumbai-indians-48th-match-734025/full-scorecard
2633,Kings XI Punjab,Axar Patel,4,0,27,1,6.75,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-mumbai-indians-48th-match-734025/full-scorecard
2634,Kings XI Punjab,Rishi Dhawan,4,0,30,1,7.5,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-mumbai-indians-48th-match-734025/full-scorecard
2635,Kings XI Punjab,Shivam Sharma,4,0,32,0,8,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-mumbai-indians-48th-match-734025/full-scorecard
2636,Kolkata Knight Riders,Morne Morkel,4,0,21,0,5.25,15,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027/full-scorecard
2637,Kolkata Knight Riders,Umesh Yadav,4,0,45,1,11.25,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027/full-scorecard
2638,Kolkata Knight Riders,Sunil Narine,4,0,20,4,5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027/full-scorecard
2639,Kolkata Knight Riders,Vinay Kumar,4,0,44,0,11,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027/full-scorecard
2640,Kolkata Knight Riders,Shakib Al Hasan,4,0,27,0,6.75,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027/full-scorecard
2641,Chennai Super Kings,Mohit Sharma,3,0,33,0,11,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-734029/full-scorecard
2642,Chennai Super Kings,Ravichandran Ashwin,4,0,29,0,7.25,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-734029/full-scorecard
2643,Chennai Super Kings,John Hastings,3,0,29,1,9.66,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-734029/full-scorecard
2644,Chennai Super Kings,Ravindra Jadeja,3.4,0,42,1,11.45,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-734029/full-scorecard
2645,Chennai Super Kings,Pawan Negi,4,0,38,0,9.5,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-734029/full-scorecard
2646,Chennai Super Kings,Suresh Raina,2,0,17,1,8.5,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-sunrisers-hyderabad-50th-match-734029/full-scorecard
2647,Mumbai Indians,Jasprit Bumrah,4,0,36,0,9,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
2648,Mumbai Indians,Marchant de Lange,4,0,32,2,8,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
2649,Mumbai Indians,Pragyan Ojha,4,0,33,0,8.25,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
2650,Mumbai Indians,Shreyas Gopal,3,0,20,1,6.66,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
2651,Mumbai Indians,Harbhajan Singh,4,0,30,1,7.5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
2652,Mumbai Indians,Kieron Pollard,1,0,4,0,4,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
2653,Kings XI Punjab,Lakshmipathy Balaji,4,0,37,1,9.25,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-rajasthan-royals-52nd-match-734033/full-scorecard
2654,Kings XI Punjab,Beuran Hendricks,4,0,57,0,14.25,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-rajasthan-royals-52nd-match-734033/full-scorecard
2655,Kings XI Punjab,Rishi Dhawan,4,0,25,2,6.25,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-rajasthan-royals-52nd-match-734033/full-scorecard
2656,Kings XI Punjab,Axar Patel,4,0,24,3,6,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-rajasthan-royals-52nd-match-734033/full-scorecard
2657,Kings XI Punjab,Karanveer Singh,4,0,16,2,4,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-rajasthan-royals-52nd-match-734033/full-scorecard
2658,Royal Challengers Bangalore,Shadab Jakati,3.4,0,41,0,11.18,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-734035/full-scorecard
2659,Royal Challengers Bangalore,Ravi Rampaul,2,0,21,1,10.5,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-734035/full-scorecard
2660,Royal Challengers Bangalore,Mitchell Starc,3,0,33,0,11,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-734035/full-scorecard
2661,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,24,0,6,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-734035/full-scorecard
2662,Royal Challengers Bangalore,Sachin Rana,1,0,7,0,7,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-734035/full-scorecard
2663,Royal Challengers Bangalore,Yuvraj Singh,4,0,30,1,7.5,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-chennai-super-kings-53rd-match-734035/full-scorecard
2664,Sunrisers Hyderabad,Bhuvneshwar Kumar,2.2,0,22,0,9.42,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-sunrisers-hyderabad-54th-match-734037/full-scorecard
2665,Sunrisers Hyderabad,Dale Steyn,4,0,43,0,10.75,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-sunrisers-hyderabad-54th-match-734037/full-scorecard
2666,Sunrisers Hyderabad,Jason Holder,3,0,35,1,11.66,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-sunrisers-hyderabad-54th-match-734037/full-scorecard
