ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
113,Delhi Daredevils,Rajat Bhatia,b Pathan,,,1,,,,,17,15,1,1,113.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
114,Delhi Daredevils,Farveez Maharoof,run out (Jayawardene/ Sangakkara),,,,,1,,,18,12,2,0,150,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
115,Delhi Daredevils,Yo Mahesh,not out,,,,,,,1,6,5,0,0,120,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
116,Mumbai Indians,Luke Ronchi,c Laxman b Singh,,1,,,,,,13,11,3,0,118.18,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
117,Mumbai Indians,Sanath Jayasuriya,c Sharma b Shahid Afridi,,1,,,,,,18,21,2,0,85.71,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
118,Mumbai Indians,Ajinkya Rahane,c Ojha b Bangar,,1,,,,,,0,7,0,0,0,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
119,Mumbai Indians,Robin Uthappa,c  Gilchrist b Shahid Afridi,,1,,,,,,6,5,1,0,120,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
120,Mumbai Indians,Shaun Pollock,b Bangar,,,1,,,,,31,31,3,1,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
121,Mumbai Indians,Abhishek Nayar,c  Gilchrist b Zoysa,,1,,,,,,34,19,1,3,178.94,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
122,Mumbai Indians,Dwayne Bravo,c Ojha b Singh,,1,,,,,,34,18,3,1,188.88,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
123,Mumbai Indians,Musavir Khote,not out,,,,,,,1,7,10,1,0,70,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
124,Chennai Super Kings,Parthiv Patel,c Kallis b Kumar,,1,,,,,,21,17,2,1,123.52,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
125,Chennai Super Kings,Matthew Hayden,b Khan,,,1,,,,,13,19,2,0,68.42,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
126,Chennai Super Kings,Michael Hussey,c Dravid b Khan,,1,,,,,,47,37,3,2,127.02,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
127,Chennai Super Kings,Suresh Raina,run out (Jaffer/ Boucher),,,,,1,,,28,17,1,2,164.7,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
1226,Delhi Daredevils,Kedar Jadhav,run out ( Uthappa),,,,,1,,,7,9,0,0,77.77,2009-10,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-royal-challengers-bangalore-35th-match-419140/full-scorecard
129,Chennai Super Kings,Jacob Oram,not out,,,,,,,1,0,0,0,0,,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
130,Kolkata Knight Riders,Brendon McCullum,lbw b Pollock,,,,1,,,,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
131,Kolkata Knight Riders,Sourav Ganguly,c Jayasuriya b Pollock,,1,,,,,,4,2,1,0,200,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
132,Kolkata Knight Riders,Ricky Ponting,run out (Rahane/Jayasuriya),,,,,1,,,19,31,1,0,61.29,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
133,Kolkata Knight Riders,Debabrata Das,c Uthappa b Bravo,,1,,,,,,29,20,5,1,145,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
134,Kolkata Knight Riders,David Hussey,c Nehra b Jayasuriya,,1,,,,,,17,20,3,0,85,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
135,Kolkata Knight Riders,Mohammad Hafeez,c  Shah b Jayasuriya,,1,,,,,,2,6,0,0,33.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
136,Kolkata Knight Riders,Laxmi Shukla,not out,,,,,,,1,40,22,4,2,181.81,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
137,Kolkata Knight Riders,Ajit Agarkar,c Nehra b Jayasuriya,,1,,,,,,2,6,0,0,33.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
138,Kolkata Knight Riders,Murali Kartik,c Jayasuriya b Fernando,,1,,,,,,10,11,1,0,90.9,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
139,Kolkata Knight Riders,Ishant Sharma,not out,,,,,,,1,0,0,0,0,,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
140,Delhi Daredevils,Gautam Gambhir,c Kumar b Khan,,1,,,,,,86,54,11,1,159.25,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
141,Delhi Daredevils,Virender Sehwag,run out (Taylor),,,,,1,,,24,12,3,1,200,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
142,Delhi Daredevils,Shikhar Dhawan,c Dravid b Kallis,,1,,,,,,50,33,4,3,151.51,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
143,Delhi Daredevils,Shoaib Malik,b Steyn,,,1,,,,,6,4,1,0,150,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
144,Delhi Daredevils,Dinesh Karthik,b Kallis,,,1,,,,,2,4,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
145,Delhi Daredevils,Manoj Tiwary,not out,,,,,,,1,11,9,1,0,122.22,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
146,Delhi Daredevils,Rajat Bhatia,not out,,,,,,,1,8,5,1,0,160,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
147,Rajasthan Royals,Graeme Smith,b Sharma,,,1,,,,,2,7,0,0,28.57,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
148,Rajasthan Royals,Swapnil Asnodkar,c Hussey b Umar Gul,,1,,,,,,60,34,10,1,176.47,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
149,Rajasthan Royals,Mohammad Kaif,c & b Agarkar,1,,,,,,,21,18,3,1,116.66,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
150,Rajasthan Royals,Yusuf Pathan,b Umar Gul,,,1,,,,,55,33,6,2,166.66,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
151,Rajasthan Royals,Shane Watson,lbw b Umar Gul,,,,1,,,,0,1,0,0,0,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
152,Rajasthan Royals,Ravindra Jadeja,b Shukla,,,1,,,,,33,19,3,1,173.68,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
153,Rajasthan Royals,Shane Warne ,run out (Umar Gul/ Saha),,,,,1,,,7,8,0,0,87.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
154,Rajasthan Royals,Sohail Tanvir,not out,,,,,,,1,3,3,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
155,Rajasthan Royals,Mahesh Rawat  ,not out,,,,,,,1,1,1,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
156,Deccan Chargers,Adam Gilchrist  ,b Pathan,,,1,,,,,6,6,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
157,Deccan Chargers,VVS Laxman,c Yuvraj Singh b Chawla,,1,,,,,,48,34,8,0,141.17,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
158,Deccan Chargers,Herschelle Gibbs,c Goel b Chawla,,1,,,,,,7,9,0,0,77.77,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
159,Deccan Chargers,Rohit Sharma,not out,,,,,,,1,76,42,10,2,180.95,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
160,Deccan Chargers,Shahid Afridi,c Yuvraj Singh b Gagandeep Singh,,1,,,,,,13,7,1,1,185.71,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
161,Deccan Chargers,Venugopal Rao,run out (Yuvraj Singh/ Sangakkara),,,,,1,,,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
162,Deccan Chargers,Sanjay Bangar,c Sreesanth b Chawla,,1,,,,,,3,8,0,0,37.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
163,Deccan Chargers,Nuwan Zoysa,b Sreesanth,,,1,,,,,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
164,Deccan Chargers,Doddapaneni Kalyankrishna,c Marsh b Pathan,,1,,,,,,3,8,0,0,37.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
165,Deccan Chargers,RP Singh,not out,,,,,,,1,2,2,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
166,Chennai Super Kings,Parthiv Patel,c Mahesh b Sehwag,,1,,,,,,21,20,3,0,105,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
167,Chennai Super Kings,Stephen Fleming,b Mahesh,,,1,,,,,13,13,2,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
168,Chennai Super Kings,Vidyut Sivaramakrishnan,c Mahesh b McGrath,,1,,,,,,54,37,7,1,145.94,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
1592,Kochi Tuskers Kerala,Kedar Jadhav,b Shakib Al Hasan,,,1,,,,,12,11,1,0,109.09,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-kochi-tuskers-kerala-22nd-match-501219/full-scorecard
170,Chennai Super Kings,Albie Morkel,c Sehwag b Bhatia,,1,,,,,,28,16,3,2,175,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
171,Chennai Super Kings,Suresh Raina,run out (Sangwan),,,,,1,,,3,4,0,0,75,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
172,Chennai Super Kings,S Badrinath,not out,,,,,,,1,11,5,0,1,220,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
173,Chennai Super Kings,Joginder Sharma,not out,,,,,,,1,0,0,0,0,,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
174,Royal Challengers Bangalore,Bharat Chipli,b Singh,,,1,,,,,10,7,2,0,142.85,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
175,Royal Challengers Bangalore,Wasim Jaffer,c Gibbs b Ojha,,1,,,,,,44,37,6,0,118.91,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
176,Royal Challengers Bangalore,Virat Kohli,c Bangar b Singh,,1,,,,,,38,29,1,2,131.03,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
177,Royal Challengers Bangalore,Jacques Kallis,b Ojha,,,1,,,,,6,5,1,0,120,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
178,Royal Challengers Bangalore,Misbah-ul-Haq,lbw b Shahid Afridi,,,,1,,,,3,5,0,0,60,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
179,Royal Challengers Bangalore,Rahul Dravid,c Yadav b Styris,,1,,,,,,26,19,1,2,136.84,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
1635,Kochi Tuskers Kerala,Kedar Jadhav,c  Yagnik b Trivedi,,1,,,,,,5,9,0,0,55.55,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225/full-scorecard
181,Royal Challengers Bangalore,Praveen Kumar,run out (Bangar/Styris),,,,,1,,,8,4,2,0,200,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
182,Royal Challengers Bangalore,Zaheer Khan,not out,,,,,,,1,0,0,0,0,,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
183,Kings XI Punjab,Shaun Marsh,st  Saha b Hussey,,,,,,,,40,32,5,1,125,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
184,Kings XI Punjab,James Hopes,c Hodge b Dinda,,1,,,,,,18,12,4,0,150,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
185,Kings XI Punjab,Kumar Sangakkara ,b Umar Gul,,,1,,,,,28,21,5,0,133.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
186,Kings XI Punjab,Yuvraj Singh,st  Saha b Mohammad Hafeez,,,,,,,,17,10,2,1,170,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
187,Kings XI Punjab,Mahela Jayawardene,c Ganguly b Umar Gul,,1,,,,,,10,6,0,1,166.66,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
188,Kings XI Punjab,Karan Goel,run out (Das/Hussey),,,,,1,,,6,7,1,0,85.71,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
189,Kings XI Punjab,Irfan Pathan,not out,,,,,,,1,24,26,2,0,92.3,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
190,Kings XI Punjab,Piyush Chawla,not out,,,,,,,1,21,7,3,1,300,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
191,Mumbai Indians,Yogesh Takawale,c Sangwan b Mahesh,,1,,,,,,14,20,2,0,70,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
192,Mumbai Indians,Sanath Jayasuriya,b Mahesh,,,1,,,,,34,16,6,1,212.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
193,Mumbai Indians,Dominic Thornely,b Bhatia,,,1,,,,,30,24,2,2,125,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
194,Mumbai Indians,Robin Uthappa,c Shoaib Malik b Sangwan,,1,,,,,,22,21,0,2,104.76,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
195,Mumbai Indians,Dwayne Bravo,c Mahesh b Shoaib Malik,,1,,,,,,2,4,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
