Scoreboard_ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
112,Royal Challengers Bangalore,Mark Boucher  ,not out,,,,,,,1,31,17,2,2,182.35,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
113,Royal Challengers Bangalore,Virat Kohli,not out,,,,,,,1,1,1,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
114,Kolkata Knight Riders,Salman Butt,b Sohail Tanvir,,,1,,,,,7,7,1,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
115,Kolkata Knight Riders,Sourav Ganguly,c Kaif b Warne,,1,,,,,,51,39,4,2,130.76,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
116,Kolkata Knight Riders,Ajit Agarkar,c  Rawat b Watson,,1,,,,,,20,13,1,2,153.84,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
117,Kolkata Knight Riders,Brad Hodge,run out (Trivedi),,,,,1,,,1,3,0,0,33.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
118,Kolkata Knight Riders,David Hussey,b Trivedi,,,1,,,,,42,30,1,2,140,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
119,Kolkata Knight Riders,Laxmi Shukla,run out (Jadeja/ Rawat),,,,,1,,,2,2,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
120,Kolkata Knight Riders,Debabrata Das,c Watson b Sohail Tanvir,,1,,,,,,11,13,1,0,84.61,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
121,Kolkata Knight Riders,Wriddhiman Saha,b Trivedi,,,1,,,,,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
122,Kolkata Knight Riders,Umar Gul,run out (Jadeja/ Rawat),,,,,1,,,2,2,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
123,Kolkata Knight Riders,Ishant Sharma,not out,,,,,,,1,1,1,0,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
124,Kolkata Knight Riders,Ashok Dinda,c sub (T Kohli) b Watson,,1,,,,,,1,3,0,0,33.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
125,Kings XI Punjab,Shaun Marsh,not out,,,,,,,1,84,62,11,1,135.48,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
126,Kings XI Punjab,Ramnaresh Sarwan,run out (Bangar),,,,,1,,,15,15,2,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
127,Kings XI Punjab,Kumar Sangakkara ,c Sharma b Kalyankrishna,,1,,,,,,3,4,0,0,75,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
128,Kings XI Punjab,Yuvraj Singh,c & b Zoysa,1,,,,,,,14,9,2,0,155.55,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
129,Kings XI Punjab,Mahela Jayawardene,not out,,,,,,,1,45,23,6,1,195.65,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
130,Delhi Daredevils,Gautam Gambhir,b Gony,,,1,,,,,50,37,5,1,135.13,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
131,Delhi Daredevils,Virender Sehwag,c Muralidaran b Joginder Sharma,,1,,,,,,71,41,7,4,173.17,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
132,Delhi Daredevils,AB de Villiers,not out,,,,,,,1,26,21,2,0,123.8,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
133,Delhi Daredevils,Shikhar Dhawan,not out,,,,,,,1,19,17,2,0,111.76,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
134,Deccan Chargers,Adam Gilchrist  ,c Jaffer b Khan,,1,,,,,,10,11,2,0,90.9,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
135,Deccan Chargers,VVS Laxman,lbw b Kumar,,,,1,,,,52,44,7,0,118.18,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
136,Deccan Chargers,Herschelle Gibbs,c Kumble b Kumar,,1,,,,,,5,7,1,0,71.42,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
137,Deccan Chargers,Rohit Sharma,c Jaffer b Kallis,,1,,,,,,57,42,5,3,135.71,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
138,Deccan Chargers,Shahid Afridi,c Steyn b Kumar,,1,,,,,,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
139,Deccan Chargers,Scott Styris,lbw b Khan,,,,1,,,,2,3,0,0,66.66,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
140,Deccan Chargers,Arjun Yadav,not out,,,,,,,1,3,4,0,0,75,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
141,Deccan Chargers,Sanjay Bangar,not out,,,,,,,1,17,7,0,2,242.85,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
142,Kolkata Knight Riders,Mohammad Hafeez,b Pathan,,,1,,,,,13,12,1,1,108.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
143,Kolkata Knight Riders,Sourav Ganguly,c Pathan b Sreesanth,,1,,,,,,5,7,1,0,71.42,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
144,Kolkata Knight Riders,Debabrata Das,c Yuvraj Singh b Sreesanth,,1,,,,,,5,8,1,0,62.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
145,Kolkata Knight Riders,Brad Hodge,lbw b Pathan,,,,1,,,,1,3,0,0,33.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
146,Kolkata Knight Riders,David Hussey,c Hopes b Gagandeep Singh,,1,,,,,,71,46,4,4,154.34,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
147,Kolkata Knight Riders,Laxmi Shukla,b Singh,,,1,,,,,7,10,0,0,70,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
148,Kolkata Knight Riders,Wriddhiman Saha,not out,,,,,,,1,59,32,2,4,184.37,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
149,Kolkata Knight Riders,Ajit Agarkar,not out,,,,,,,1,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
150,Delhi Daredevils,Gautam Gambhir,c Uthappa b Nehra,,1,,,,,,1,9,0,0,11.11,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
151,Delhi Daredevils,Virender Sehwag,c Pollock b Thornely,,1,,,,,,40,20,3,3,200,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
152,Delhi Daredevils,Shikhar Dhawan,c Uthappa b Pollock,,1,,,,,,1,3,0,0,33.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
153,Delhi Daredevils,AB de Villiers,run out (Kulkarni),,,,,1,,,21,17,2,1,123.52,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
154,Delhi Daredevils,Shoaib Malik,c Nayar b Pollock,,1,,,,,,24,22,1,0,109.09,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
155,Delhi Daredevils,Dinesh Karthik,lbw b Bravo,,,,1,,,,28,23,3,0,121.73,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
156,Delhi Daredevils,Rajat Bhatia,c Uthappa b Nehra,,1,,,,,,9,8,0,1,112.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
157,Delhi Daredevils,Pradeep Sangwan,c Tiwary b Nehra,,1,,,,,,2,4,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
158,Delhi Daredevils,Yo Mahesh,not out,,,,,,,1,3,5,0,0,60,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
159,Delhi Daredevils,Mohammad Asif,c Nehra b Kulkarni,,1,,,,,,0,1,0,0,0,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
160,Delhi Daredevils,Glenn McGrath,c Thornely b Kulkarni,,1,,,,,,0,2,0,0,0,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
161,Rajasthan Royals,Graeme Smith,not out,,,,,,,1,35,44,4,0,79.54,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
162,Rajasthan Royals,Swapnil Asnodkar,c Ntini b Vidyut,,1,,,,,,32,30,5,0,106.66,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
163,Rajasthan Royals,Yusuf Pathan,c Raina b Muralidaran,,1,,,,,,8,5,0,1,160,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
164,Rajasthan Royals,Shane Watson,not out,,,,,,,1,14,8,1,1,175,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
165,Kings XI Punjab,Shaun Marsh,b Khan,,,1,,,,,39,34,4,1,114.7,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
166,Kings XI Punjab,James Hopes,c White b Khan,,1,,,,,,5,4,1,0,125,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
167,Kings XI Punjab,Ramnaresh Sarwan,c  Patil b Kumar,,1,,,,,,31,29,4,1,106.89,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
168,Kings XI Punjab,Yuvraj Singh,c  Patil b Kumar,,1,,,,,,1,4,0,0,25,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
169,Kings XI Punjab,Mahela Jayawardene,not out,,,,,,,1,17,22,2,0,77.27,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
170,Kings XI Punjab,Irfan Pathan,not out,,,,,,,1,17,17,1,1,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
171,Deccan Chargers,Adam Gilchrist  ,c Badrinath b Morkel,,1,,,,,,54,36,7,2,150,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
172,Deccan Chargers,Herschelle Gibbs,c & b Gony,1,,,,,,,10,10,1,1,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
173,Deccan Chargers,Scott Styris,not out,,,,,,,1,36,41,3,1,87.8,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
174,Deccan Chargers,Rohit Sharma,c Badrinath b Muralidaran,,1,,,,,,23,17,2,1,135.29,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
175,Deccan Chargers,Shahid Afridi,not out,,,,,,,1,20,6,2,2,333.33,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
176,Mumbai Indians,Yogesh Takawale,b Warne,,,1,,,,,27,32,1,1,84.37,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
177,Mumbai Indians,Sanath Jayasuriya,c Pathan b Watson,,1,,,,,,18,20,1,1,90,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
178,Mumbai Indians,Robin Uthappa,not out,,,,,,,1,34,21,4,1,161.9,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
179,Mumbai Indians,Dwayne Bravo,c Asnodkar b Watson,,1,,,,,,1,5,0,0,20,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
180,Mumbai Indians,Abhishek Nayar,not out,,,,,,,1,12,13,1,0,92.3,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
181,Chennai Super Kings,Vidyut Sivaramakrishnan,c Dhawan b Sangwan,,1,,,,,,40,23,6,1,173.91,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
182,Chennai Super Kings,Stephen Fleming,c  de Villiers b Mohammad Asif,,1,,,,,,44,28,7,0,157.14,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
183,Chennai Super Kings,MS Dhoni ,c  de Villiers b Mahesh,,1,,,,,,33,33,3,0,100,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
184,Chennai Super Kings,Suresh Raina,c Tiwary b Sangwan,,1,,,,,,1,2,0,0,50,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
185,Chennai Super Kings,Albie Morkel,run out (Sehwag),,,,,1,,,30,15,2,3,200,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
186,Chennai Super Kings,Chamara Kapugedera,c Dhawan b Mahesh,,1,,,,,,8,9,0,0,88.88,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
187,Chennai Super Kings,S Badrinath,not out,,,,,,,1,8,5,1,0,160,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
188,Chennai Super Kings,Manpreet Gony,not out,,,,,,,1,13,5,1,1,260,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
189,Royal Challengers Bangalore,Jagadeesh Arunkumar,run out (Hodge),,,,,1,,,22,17,5,0,129.41,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
190,Royal Challengers Bangalore,Shivnarine Chanderpaul,c Kartik b Sharma,,1,,,,,,7,11,1,0,63.63,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
191,Royal Challengers Bangalore,Mark Boucher  ,not out,,,,,,,1,50,40,5,1,125,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
192,Royal Challengers Bangalore,Rahul Dravid,b Ganguly,,,1,,,,,5,11,0,0,45.45,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
193,Royal Challengers Bangalore,Cameron White,run out (Kartik),,,,,1,,,30,16,3,1,187.5,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
194,Royal Challengers Bangalore,Praveen Kumar,not out,,,,,,,1,4,2,1,0,200,2007-08,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
